concept,component,selection_count
ecs_baseline,ecs_prompt_final_layer_per_head_layer_31_head_8,228
ecs_baseline,ecs_prompt_final_layer_per_head_layer_4_head_15,228
ecs_baseline,ecs_prompt_final_layer_per_head_layer_5_head_26,228
ecs_baseline,ecs_prompt_final_layer_per_head_layer_10_head_29,225
ecs_baseline,ecs_prompt_final_layer_per_head_layer_28_head_10,225
ecs_baseline,ecs_prompt_final_layer_per_head_layer_30_head_0,225
ecs_baseline,ecs_prompt_final_layer_per_head_layer_5_head_22,225
ecs_baseline,ecs_prompt_final_layer_per_head_layer_10_head_10,222
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_10,222
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_27,222
ecs_baseline,ecs_prompt_final_layer_per_head_layer_1_head_23,222
ecs_baseline,ecs_prompt_final_layer_per_head_layer_28_head_8,222
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_30,222
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_12,219
ecs_baseline,ecs_prompt_final_layer_per_head_layer_22_head_24,219
ecs_baseline,ecs_prompt_final_layer_per_head_layer_28_head_9,219
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_17,219
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_31,219
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_4,219
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_6,219
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_25,216
ecs_baseline,ecs_prompt_final_layer_per_head_layer_22_head_26,216
ecs_baseline,ecs_prompt_final_layer_per_head_layer_28_head_24,216
ecs_baseline,ecs_prompt_final_layer_per_head_layer_30_head_2,216
ecs_baseline,ecs_prompt_final_layer_per_head_layer_5_head_27,216
ecs_baseline,ecs_prompt_final_layer_per_head_layer_5_head_6,216
ecs_baseline,ecs_prompt_final_layer_per_head_layer_9_head_13,216
ecs_baseline,ecs_prompt_final_layer_per_head_layer_11_head_15,213
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_6,213
ecs_baseline,ecs_prompt_final_layer_per_head_layer_6_head_29,213
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_28,210
ecs_baseline,ecs_prompt_final_layer_per_head_layer_16_head_16,210
ecs_baseline,ecs_prompt_final_layer_per_head_layer_5_head_19,210
ecs_baseline,ecs_prompt_final_layer_per_head_layer_5_head_24,210
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_28,210
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_7,210
ecs_baseline,ecs_prompt_final_layer_per_head_layer_9_head_28,210
ecs_baseline,ecs_prompt_final_layer_per_head_layer_10_head_25,207
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_15,207
ecs_baseline,ecs_prompt_final_layer_per_head_layer_19_head_24,207
ecs_baseline,ecs_prompt_final_layer_per_head_layer_1_head_7,207
ecs_baseline,ecs_prompt_final_layer_per_head_layer_4_head_5,207
ecs_baseline,ecs_prompt_final_layer_per_head_layer_5_head_25,207
ecs_baseline,ecs_prompt_final_layer_per_head_layer_29_head_13,204
ecs_baseline,ecs_prompt_final_layer_per_head_layer_22_head_25,201
ecs_baseline,ecs_prompt_final_layer_per_head_layer_8_head_10,201
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_24,198
ecs_baseline,ecs_prompt_final_layer_per_head_layer_21_head_10,198
ecs_baseline,ecs_prompt_final_layer_per_head_layer_21_head_9,198
ecs_baseline,ecs_prompt_final_layer_per_head_layer_13_head_23,195
ecs_baseline,ecs_prompt_final_layer_per_head_layer_3_head_22,195
ecs_baseline,ecs_prompt_final_layer_per_head_layer_5_head_23,195
ecs_baseline,ecs_prompt_final_layer_per_head_layer_1_head_31,192
ecs_baseline,ecs_prompt_final_layer_per_head_layer_26_head_1,192
ecs_baseline,ecs_prompt_final_layer_per_head_layer_2_head_19,192
ecs_baseline,ecs_prompt_final_layer_per_head_layer_31_head_13,192
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_19,192
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_29,192
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_23,189
ecs_baseline,ecs_prompt_final_layer_per_head_layer_13_head_28,189
ecs_baseline,ecs_prompt_final_layer_per_head_layer_28_head_18,189
ecs_baseline,ecs_prompt_final_layer_per_head_layer_6_head_14,189
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_16,189
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_18,189
ecs_baseline,ecs_prompt_final_layer_per_head_layer_1_head_12,186
ecs_baseline,ecs_prompt_final_layer_per_head_layer_24_head_8,186
ecs_baseline,ecs_prompt_final_layer_per_head_layer_30_head_31,186
ecs_baseline,ecs_prompt_final_layer_per_head_layer_9_head_14,186
ecs_baseline,ecs_prompt_final_layer_per_head_layer_9_head_18,186
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_14,183
ecs_baseline,ecs_prompt_final_layer_per_head_layer_17_head_5,183
ecs_baseline,ecs_prompt_final_layer_per_head_layer_25_head_29,183
ecs_baseline,ecs_prompt_final_layer_per_head_layer_26_head_24,183
ecs_baseline,ecs_prompt_final_layer_per_head_layer_17_head_7,180
ecs_baseline,ecs_prompt_final_layer_per_head_layer_19_head_10,180
ecs_baseline,ecs_prompt_final_layer_per_head_layer_28_head_6,180
ecs_baseline,ecs_prompt_final_layer_per_head_layer_13_head_16,177
ecs_baseline,ecs_prompt_final_layer_per_head_layer_4_head_29,177
ecs_baseline,ecs_prompt_final_layer_per_head_layer_6_head_30,177
ecs_baseline,ecs_prompt_final_layer_per_head_layer_10_head_0,174
ecs_baseline,ecs_prompt_final_layer_per_head_layer_10_head_16,174
ecs_baseline,ecs_prompt_final_layer_per_head_layer_3_head_1,174
ecs_baseline,ecs_prompt_final_layer_per_head_layer_6_head_1,174
ecs_baseline,ecs_prompt_final_layer_per_head_layer_9_head_16,174
ecs_baseline,ecs_prompt_final_layer_per_head_layer_4_head_21,171
ecs_baseline,ecs_prompt_final_layer_per_head_layer_9_head_27,171
ecs_baseline,ecs_prompt_final_layer_per_head_layer_10_head_28,168
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_20,168
ecs_baseline,ecs_prompt_final_layer_per_head_layer_0_head_3,165
ecs_baseline,ecs_prompt_final_layer_per_head_layer_18_head_29,165
ecs_baseline,ecs_prompt_final_layer_per_head_layer_24_head_9,165
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_23,165
ecs_baseline,ecs_prompt_final_layer_per_head_layer_1_head_2,162
ecs_baseline,ecs_prompt_final_layer_per_head_layer_5_head_17,162
ecs_baseline,ecs_prompt_final_layer_per_head_layer_6_head_13,162
ecs_baseline,ecs_prompt_final_layer_per_head_layer_8_head_28,162
ecs_baseline,ecs_prompt_final_layer_per_head_layer_10_head_21,159
ecs_baseline,ecs_prompt_final_layer_per_head_layer_17_head_1,159
ecs_baseline,ecs_prompt_final_layer_per_head_layer_18_head_31,159
ecs_baseline,ecs_prompt_final_layer_per_head_layer_25_head_27,159
ecs_baseline,ecs_prompt_final_layer_per_head_layer_25_head_28,159
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_13,159
ecs_baseline,ecs_prompt_final_layer_per_head_layer_11_head_14,156
ecs_baseline,ecs_prompt_final_layer_per_head_layer_28_head_2,156
ecs_baseline,ecs_prompt_final_layer_per_head_layer_28_head_20,156
ecs_baseline,ecs_prompt_final_layer_per_head_layer_8_head_0,156
ecs_baseline,ecs_prompt_final_layer_per_head_layer_8_head_7,156
ecs_baseline,ecs_prompt_final_layer_per_head_layer_10_head_17,153
ecs_baseline,ecs_prompt_final_layer_per_head_layer_11_head_23,153
ecs_baseline,ecs_prompt_final_layer_per_head_layer_14_head_20,153
ecs_baseline,ecs_prompt_final_layer_per_head_layer_14_head_6,153
ecs_baseline,ecs_prompt_final_layer_per_head_layer_25_head_0,153
ecs_baseline,ecs_prompt_final_layer_per_head_layer_4_head_4,153
ecs_baseline,ecs_prompt_final_layer_per_head_layer_6_head_4,153
ecs_baseline,ecs_prompt_final_layer_per_head_layer_30_head_8,150
ecs_baseline,ecs_prompt_final_layer_per_head_layer_31_head_26,150
ecs_baseline,ecs_prompt_final_layer_per_head_layer_2_head_1,147
ecs_baseline,ecs_prompt_final_layer_per_head_layer_9_head_29,147
ecs_baseline,ecs_prompt_final_layer_per_head_layer_18_head_4,144
ecs_baseline,ecs_prompt_final_layer_per_head_layer_0_head_29,141
ecs_baseline,ecs_prompt_final_layer_per_head_layer_14_head_10,141
ecs_baseline,ecs_prompt_final_layer_per_head_layer_1_head_8,141
ecs_baseline,ecs_prompt_final_layer_per_head_layer_2_head_10,141
ecs_baseline,ecs_prompt_final_layer_per_head_layer_4_head_20,141
ecs_baseline,ecs_prompt_final_layer_per_head_layer_9_head_5,141
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_29,138
ecs_baseline,ecs_prompt_final_layer_per_head_layer_1_head_29,138
ecs_baseline,ecs_prompt_final_layer_per_head_layer_21_head_24,138
ecs_baseline,ecs_prompt_final_layer_per_head_layer_23_head_1,138
ecs_baseline,ecs_prompt_final_layer_per_head_layer_23_head_18,138
ecs_baseline,ecs_prompt_final_layer_per_head_layer_27_head_24,138
ecs_baseline,ecs_prompt_final_layer_per_head_layer_29_head_9,138
ecs_baseline,ecs_prompt_final_layer_per_head_layer_9_head_31,138
ecs_baseline,ecs_prompt_final_layer_per_head_layer_11_head_12,135
ecs_baseline,ecs_prompt_final_layer_per_head_layer_19_head_11,135
ecs_baseline,ecs_prompt_final_layer_per_head_layer_20_head_23,135
ecs_baseline,ecs_prompt_final_layer_per_head_layer_25_head_8,135
ecs_baseline,ecs_prompt_final_layer_per_head_layer_28_head_23,135
ecs_baseline,ecs_prompt_final_layer_per_head_layer_3_head_27,135
ecs_baseline,ecs_prompt_final_layer_per_head_layer_13_head_2,132
ecs_baseline,ecs_prompt_final_layer_per_head_layer_3_head_0,132
ecs_baseline,ecs_prompt_final_layer_per_head_layer_14_head_22,129
ecs_baseline,ecs_prompt_final_layer_per_head_layer_18_head_27,129
ecs_baseline,ecs_prompt_final_layer_per_head_layer_19_head_13,129
ecs_baseline,ecs_prompt_final_layer_per_head_layer_19_head_14,129
ecs_baseline,ecs_prompt_final_layer_per_head_layer_22_head_2,129
ecs_baseline,ecs_prompt_final_layer_per_head_layer_24_head_10,129
ecs_baseline,ecs_prompt_final_layer_per_head_layer_24_head_22,129
ecs_baseline,ecs_prompt_final_layer_per_head_layer_24_head_23,129
ecs_baseline,ecs_prompt_final_layer_per_head_layer_29_head_31,129
ecs_baseline,ecs_prompt_final_layer_per_head_layer_30_head_3,129
ecs_baseline,ecs_prompt_final_layer_per_head_layer_31_head_17,129
ecs_baseline,ecs_prompt_final_layer_per_head_layer_31_head_28,129
ecs_baseline,ecs_prompt_final_layer_per_head_layer_4_head_22,129
ecs_baseline,ecs_prompt_final_layer_per_head_layer_9_head_15,129
ecs_baseline,ecs_prompt_final_layer_per_head_layer_0_head_8,126
ecs_baseline,ecs_prompt_final_layer_per_head_layer_17_head_21,126
ecs_baseline,ecs_prompt_final_layer_per_head_layer_18_head_15,126
ecs_baseline,ecs_prompt_final_layer_per_head_layer_20_head_20,126
ecs_baseline,ecs_prompt_final_layer_per_head_layer_22_head_18,126
ecs_baseline,ecs_prompt_final_layer_per_head_layer_23_head_26,126
ecs_baseline,ecs_prompt_final_layer_per_head_layer_28_head_30,126
ecs_baseline,ecs_prompt_final_layer_per_head_layer_30_head_19,126
ecs_baseline,ecs_prompt_final_layer_per_head_layer_21_head_16,123
ecs_baseline,ecs_prompt_final_layer_per_head_layer_21_head_25,123
ecs_baseline,ecs_prompt_final_layer_per_head_layer_22_head_27,123
ecs_baseline,ecs_prompt_final_layer_per_head_layer_23_head_5,123
ecs_baseline,ecs_prompt_final_layer_per_head_layer_25_head_15,123
ecs_baseline,ecs_prompt_final_layer_per_head_layer_26_head_30,123
ecs_baseline,ecs_prompt_final_layer_per_head_layer_27_head_27,123
ecs_baseline,ecs_prompt_final_layer_per_head_layer_27_head_8,123
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_3,123
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_8,123
ecs_baseline,ecs_prompt_final_layer_per_head_layer_8_head_29,123
ecs_baseline,ecs_prompt_final_layer_per_head_layer_8_head_30,123
ecs_baseline,ecs_prompt_final_layer_per_head_layer_0_head_12,120
ecs_baseline,ecs_prompt_final_layer_per_head_layer_10_head_26,120
ecs_baseline,ecs_prompt_final_layer_per_head_layer_20_head_0,120
ecs_baseline,ecs_prompt_final_layer_per_head_layer_22_head_13,120
ecs_baseline,ecs_prompt_final_layer_per_head_layer_23_head_6,120
ecs_baseline,ecs_prompt_final_layer_per_head_layer_24_head_17,120
ecs_baseline,ecs_prompt_final_layer_per_head_layer_25_head_14,120
ecs_baseline,ecs_prompt_final_layer_per_head_layer_25_head_5,120
ecs_baseline,ecs_prompt_final_layer_per_head_layer_27_head_6,120
ecs_baseline,ecs_prompt_final_layer_per_head_layer_28_head_31,120
ecs_baseline,ecs_prompt_final_layer_per_head_layer_30_head_13,120
ecs_baseline,ecs_prompt_final_layer_per_head_layer_3_head_3,120
ecs_baseline,ecs_prompt_final_layer_per_head_layer_6_head_5,120
ecs_baseline,ecs_prompt_final_layer_per_head_layer_11_head_5,117
ecs_baseline,ecs_prompt_final_layer_per_head_layer_19_head_15,117
ecs_baseline,ecs_prompt_final_layer_per_head_layer_22_head_0,117
ecs_baseline,ecs_prompt_final_layer_per_head_layer_22_head_28,117
ecs_baseline,ecs_prompt_final_layer_per_head_layer_24_head_12,117
ecs_baseline,ecs_prompt_final_layer_per_head_layer_24_head_16,117
ecs_baseline,ecs_prompt_final_layer_per_head_layer_24_head_25,117
ecs_baseline,ecs_prompt_final_layer_per_head_layer_24_head_28,117
ecs_baseline,ecs_prompt_final_layer_per_head_layer_25_head_12,117
ecs_baseline,ecs_prompt_final_layer_per_head_layer_25_head_6,117
ecs_baseline,ecs_prompt_final_layer_per_head_layer_25_head_7,117
ecs_baseline,ecs_prompt_final_layer_per_head_layer_26_head_13,117
ecs_baseline,ecs_prompt_final_layer_per_head_layer_28_head_4,117
ecs_baseline,ecs_prompt_final_layer_per_head_layer_8_head_24,117
ecs_baseline,ecs_prompt_final_layer_per_head_layer_0_head_24,114
ecs_baseline,ecs_prompt_final_layer_per_head_layer_13_head_22,114
ecs_baseline,ecs_prompt_final_layer_per_head_layer_16_head_17,114
ecs_baseline,ecs_prompt_final_layer_per_head_layer_16_head_31,114
ecs_baseline,ecs_prompt_final_layer_per_head_layer_17_head_29,114
ecs_baseline,ecs_prompt_final_layer_per_head_layer_17_head_31,114
ecs_baseline,ecs_prompt_final_layer_per_head_layer_22_head_1,114
ecs_baseline,ecs_prompt_final_layer_per_head_layer_22_head_15,114
ecs_baseline,ecs_prompt_final_layer_per_head_layer_24_head_20,114
ecs_baseline,ecs_prompt_final_layer_per_head_layer_25_head_30,114
ecs_baseline,ecs_prompt_final_layer_per_head_layer_26_head_21,114
ecs_baseline,ecs_prompt_final_layer_per_head_layer_29_head_7,114
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_22,114
ecs_baseline,ecs_prompt_final_layer_per_head_layer_9_head_30,114
ecs_baseline,ecs_prompt_final_layer_per_head_layer_11_head_21,111
ecs_baseline,ecs_prompt_final_layer_per_head_layer_13_head_19,111
ecs_baseline,ecs_prompt_final_layer_per_head_layer_19_head_12,111
ecs_baseline,ecs_prompt_final_layer_per_head_layer_23_head_23,111
ecs_baseline,ecs_prompt_final_layer_per_head_layer_25_head_13,111
ecs_baseline,ecs_prompt_final_layer_per_head_layer_26_head_12,111
ecs_baseline,ecs_prompt_final_layer_per_head_layer_27_head_21,111
ecs_baseline,ecs_prompt_final_layer_per_head_layer_27_head_4,111
ecs_baseline,ecs_prompt_final_layer_per_head_layer_28_head_0,111
ecs_baseline,ecs_prompt_final_layer_per_head_layer_2_head_13,111
ecs_baseline,ecs_prompt_final_layer_per_head_layer_2_head_15,111
ecs_baseline,ecs_prompt_final_layer_per_head_layer_31_head_31,111
ecs_baseline,ecs_prompt_final_layer_per_head_layer_31_head_9,111
ecs_baseline,ecs_prompt_final_layer_per_head_layer_4_head_25,111
ecs_baseline,ecs_prompt_final_layer_per_head_layer_10_head_22,108
ecs_baseline,ecs_prompt_final_layer_per_head_layer_11_head_28,108
ecs_baseline,ecs_prompt_final_layer_per_head_layer_14_head_14,108
ecs_baseline,ecs_prompt_final_layer_per_head_layer_29_head_0,108
ecs_baseline,ecs_prompt_final_layer_per_head_layer_8_head_21,108
ecs_baseline,ecs_prompt_final_layer_per_head_layer_0_head_10,105
ecs_baseline,ecs_prompt_final_layer_per_head_layer_13_head_9,105
ecs_baseline,ecs_prompt_final_layer_per_head_layer_20_head_30,105
ecs_baseline,ecs_prompt_final_layer_per_head_layer_22_head_31,105
ecs_baseline,ecs_prompt_final_layer_per_head_layer_24_head_18,105
ecs_baseline,ecs_prompt_final_layer_per_head_layer_25_head_4,105
ecs_baseline,ecs_prompt_final_layer_per_head_layer_8_head_5,105
ecs_baseline,ecs_prompt_final_layer_per_head_layer_9_head_12,105
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_22,102
ecs_baseline,ecs_prompt_final_layer_per_head_layer_13_head_17,102
ecs_baseline,ecs_prompt_final_layer_per_head_layer_16_head_21,102
ecs_baseline,ecs_prompt_final_layer_per_head_layer_28_head_7,102
ecs_baseline,ecs_prompt_final_layer_per_head_layer_29_head_3,102
ecs_baseline,ecs_prompt_final_layer_per_head_layer_4_head_30,102
ecs_baseline,ecs_prompt_final_layer_per_head_layer_5_head_0,102
ecs_baseline,ecs_prompt_final_layer_per_head_layer_6_head_15,102
ecs_baseline,ecs_prompt_final_layer_per_head_layer_11_head_16,99
ecs_baseline,ecs_prompt_final_layer_per_head_layer_18_head_18,99
ecs_baseline,ecs_prompt_final_layer_per_head_layer_19_head_4,99
ecs_baseline,ecs_prompt_final_layer_per_head_layer_22_head_14,99
ecs_baseline,ecs_prompt_final_layer_per_head_layer_23_head_13,99
ecs_baseline,ecs_prompt_final_layer_per_head_layer_24_head_19,99
ecs_baseline,ecs_prompt_final_layer_per_head_layer_27_head_9,99
ecs_baseline,ecs_prompt_final_layer_per_head_layer_29_head_5,99
ecs_baseline,ecs_prompt_final_layer_per_head_layer_3_head_28,99
ecs_baseline,ecs_prompt_final_layer_per_head_layer_1_head_1,96
ecs_baseline,ecs_prompt_final_layer_per_head_layer_27_head_16,96
ecs_baseline,ecs_prompt_final_layer_per_head_layer_27_head_22,96
ecs_baseline,ecs_prompt_final_layer_per_head_layer_27_head_7,96
ecs_baseline,ecs_prompt_final_layer_per_head_layer_30_head_27,96
ecs_baseline,ecs_prompt_final_layer_per_head_layer_5_head_18,96
ecs_baseline,ecs_prompt_final_layer_per_head_layer_6_head_31,96
ecs_baseline,ecs_prompt_final_layer_per_head_layer_10_head_2,93
ecs_baseline,ecs_prompt_final_layer_per_head_layer_14_head_5,93
ecs_baseline,ecs_prompt_final_layer_per_head_layer_17_head_3,93
ecs_baseline,ecs_prompt_final_layer_per_head_layer_18_head_28,93
ecs_baseline,ecs_prompt_final_layer_per_head_layer_19_head_27,93
ecs_baseline,ecs_prompt_final_layer_per_head_layer_21_head_21,93
ecs_baseline,ecs_prompt_final_layer_per_head_layer_23_head_22,93
ecs_baseline,ecs_prompt_final_layer_per_head_layer_27_head_26,93
ecs_baseline,ecs_prompt_final_layer_per_head_layer_29_head_1,93
ecs_baseline,ecs_prompt_final_layer_per_head_layer_30_head_23,93
ecs_baseline,ecs_prompt_final_layer_per_head_layer_6_head_3,93
ecs_baseline,ecs_prompt_final_layer_per_head_layer_8_head_1,93
ecs_baseline,ecs_prompt_final_layer_per_head_layer_10_head_8,90
ecs_baseline,ecs_prompt_final_layer_per_head_layer_11_head_2,90
ecs_baseline,ecs_prompt_final_layer_per_head_layer_11_head_6,90
ecs_baseline,ecs_prompt_final_layer_per_head_layer_23_head_20,90
ecs_baseline,ecs_prompt_final_layer_per_head_layer_26_head_14,90
ecs_baseline,ecs_prompt_final_layer_per_head_layer_2_head_14,90
ecs_baseline,ecs_prompt_final_layer_per_head_layer_2_head_3,90
ecs_baseline,ecs_prompt_final_layer_per_head_layer_31_head_27,90
ecs_baseline,ecs_prompt_final_layer_per_head_layer_31_head_29,90
ecs_baseline,ecs_prompt_final_layer_per_head_layer_15_head_8,87
ecs_baseline,ecs_prompt_final_layer_per_head_layer_16_head_1,87
ecs_baseline,ecs_prompt_final_layer_per_head_layer_20_head_14,87
ecs_baseline,ecs_prompt_final_layer_per_head_layer_20_head_22,87
ecs_baseline,ecs_prompt_final_layer_per_head_layer_22_head_12,87
ecs_baseline,ecs_prompt_final_layer_per_head_layer_23_head_12,87
ecs_baseline,ecs_prompt_final_layer_per_head_layer_24_head_21,87
ecs_baseline,ecs_prompt_final_layer_per_head_layer_24_head_24,87
ecs_baseline,ecs_prompt_final_layer_per_head_layer_26_head_22,87
ecs_baseline,ecs_prompt_final_layer_per_head_layer_27_head_20,87
ecs_baseline,ecs_prompt_final_layer_per_head_layer_27_head_31,87
ecs_baseline,ecs_prompt_final_layer_per_head_layer_31_head_1,87
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_15,87
ecs_baseline,ecs_prompt_final_layer_per_head_layer_17_head_16,84
ecs_baseline,ecs_prompt_final_layer_per_head_layer_18_head_19,84
ecs_baseline,ecs_prompt_final_layer_per_head_layer_1_head_21,84
ecs_baseline,ecs_prompt_final_layer_per_head_layer_20_head_24,84
ecs_baseline,ecs_prompt_final_layer_per_head_layer_23_head_29,84
ecs_baseline,ecs_prompt_final_layer_per_head_layer_27_head_10,84
ecs_baseline,ecs_prompt_final_layer_per_head_layer_5_head_10,84
ecs_baseline,ecs_prompt_final_layer_per_head_layer_6_head_17,84
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_24,84
ecs_baseline,ecs_prompt_final_layer_per_head_layer_8_head_19,84
ecs_baseline,ecs_prompt_final_layer_per_head_layer_13_head_10,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_15_head_22,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_16_head_7,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_21_head_15,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_21_head_2,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_21_head_30,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_23_head_15,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_24_head_13,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_26_head_0,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_26_head_15,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_26_head_23,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_29_head_27,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_2_head_20,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_30_head_22,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_31_head_0,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_4_head_23,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_7_head_10,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_8_head_25,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_8_head_3,81
ecs_baseline,ecs_prompt_final_layer_per_head_layer_19_head_2,78
ecs_baseline,ecs_prompt_final_layer_per_head_layer_21_head_31,78
ecs_baseline,ecs_prompt_final_layer_per_head_layer_22_head_3,78
ecs_baseline,ecs_prompt_final_layer_per_head_layer_25_head_3,78
ecs_baseline,ecs_prompt_final_layer_per_head_layer_26_head_11,78
ecs_baseline,ecs_prompt_final_layer_per_head_layer_26_head_31,78
ecs_baseline,ecs_prompt_final_layer_per_head_layer_26_head_6,78
ecs_baseline,ecs_prompt_final_layer_per_head_layer_30_head_10,78
ecs_baseline,ecs_prompt_final_layer_per_head_layer_3_head_30,78
ecs_baseline,ecs_prompt_final_layer_per_head_layer_5_head_3,78
ecs_baseline,ecs_prompt_final_layer_per_head_layer_0_head_13,75
ecs_baseline,ecs_prompt_final_layer_per_head_layer_10_head_30,75
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_21,75
ecs_baseline,ecs_prompt_final_layer_per_head_layer_15_head_17,75
ecs_baseline,ecs_prompt_final_layer_per_head_layer_16_head_10,75
ecs_baseline,ecs_prompt_final_layer_per_head_layer_17_head_6,75
ecs_baseline,ecs_prompt_final_layer_per_head_layer_18_head_0,75
ecs_baseline,ecs_prompt_final_layer_per_head_layer_23_head_4,75
ecs_baseline,ecs_prompt_final_layer_per_head_layer_25_head_9,75
ecs_baseline,ecs_prompt_final_layer_per_head_layer_27_head_12,75
ecs_baseline,ecs_prompt_final_layer_per_head_layer_27_head_23,75
ecs_baseline,ecs_prompt_final_layer_per_head_layer_27_head_5,75
ecs_baseline,ecs_prompt_final_layer_per_head_layer_29_head_24,75
ecs_baseline,ecs_prompt_final_layer_per_head_layer_2_head_8,75
ecs_baseline,ecs_prompt_final_layer_per_head_layer_4_head_26,75
ecs_baseline,ecs_prompt_final_layer_per_head_layer_5_head_20,75
ecs_baseline,ecs_prompt_final_layer_per_head_layer_13_head_18,72
ecs_baseline,ecs_prompt_final_layer_per_head_layer_13_head_5,72
ecs_baseline,ecs_prompt_final_layer_per_head_layer_14_head_26,72
ecs_baseline,ecs_prompt_final_layer_per_head_layer_16_head_14,72
ecs_baseline,ecs_prompt_final_layer_per_head_layer_17_head_15,72
ecs_baseline,ecs_prompt_final_layer_per_head_layer_17_head_17,72
ecs_baseline,ecs_prompt_final_layer_per_head_layer_22_head_20,72
ecs_baseline,ecs_prompt_final_layer_per_head_layer_25_head_20,72
ecs_baseline,ecs_prompt_final_layer_per_head_layer_2_head_21,72
ecs_baseline,ecs_prompt_final_layer_per_head_layer_6_head_12,72
ecs_baseline,ecs_prompt_final_layer_per_head_layer_9_head_17,72
ecs_baseline,ecs_prompt_final_layer_per_head_layer_10_head_12,69
ecs_baseline,ecs_prompt_final_layer_per_head_layer_15_head_1,69
ecs_baseline,ecs_prompt_final_layer_per_head_layer_19_head_19,69
ecs_baseline,ecs_prompt_final_layer_per_head_layer_19_head_22,69
ecs_baseline,ecs_prompt_final_layer_per_head_layer_19_head_26,69
ecs_baseline,ecs_prompt_final_layer_per_head_layer_21_head_26,69
ecs_baseline,ecs_prompt_final_layer_per_head_layer_21_head_8,69
ecs_baseline,ecs_prompt_final_layer_per_head_layer_26_head_17,69
ecs_baseline,ecs_prompt_final_layer_per_head_layer_27_head_2,69
ecs_baseline,ecs_prompt_final_layer_per_head_layer_28_head_14,69
ecs_baseline,ecs_prompt_final_layer_per_head_layer_28_head_21,69
ecs_baseline,ecs_prompt_final_layer_per_head_layer_6_head_23,69
ecs_baseline,ecs_prompt_final_layer_per_head_layer_6_head_8,69
ecs_baseline,ecs_prompt_final_layer_per_head_layer_11_head_0,66
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_8,66
ecs_baseline,ecs_prompt_final_layer_per_head_layer_13_head_31,66
ecs_baseline,ecs_prompt_final_layer_per_head_layer_16_head_20,66
ecs_baseline,ecs_prompt_final_layer_per_head_layer_17_head_9,66
ecs_baseline,ecs_prompt_final_layer_per_head_layer_1_head_15,66
ecs_baseline,ecs_prompt_final_layer_per_head_layer_1_head_26,66
ecs_baseline,ecs_prompt_final_layer_per_head_layer_22_head_16,66
